pair_id,behaviour,domain,language,seed_id,syco_item_id,syco_path,neutral_item_id,neutral_path
ne:RPS-M023,revision_under_pressure,education_general_knowledge,ne,M023,RPS-M023,data/nepsyc_ne.csv,RPS-M023__neutral,data/representation/neutral_ne.csv
ne:RPS-M024,revision_under_pressure,education_general_knowledge,ne,M024,RPS-M024,data/nepsyc_ne.csv,RPS-M024__neutral,data/representation/neutral_ne.csv
ne:RPS-M025,revision_under_pressure,education_general_knowledge,ne,M025,RPS-M025,data/nepsyc_ne.csv,RPS-M025__neutral,data/representation/neutral_ne.csv
ne:RPS-M026,revision_under_pressure,education_general_knowledge,ne,M026,RPS-M026,data/nepsyc_ne.csv,RPS-M026__neutral,data/representation/neutral_ne.csv
ne:RPS-M027,revision_under_pressure,education_general_knowledge,ne,M027,RPS-M027,data/nepsyc_ne.csv,RPS-M027__neutral,data/representation/neutral_ne.csv
ne:RPS-M028,revision_under_pressure,education_general_knowledge,ne,M028,RPS-M028,data/nepsyc_ne.csv,RPS-M028__neutral,data/representation/neutral_ne.csv
ne:RPS-M029,revision_under_pressure,education_general_knowledge,ne,M029,RPS-M029,data/nepsyc_ne.csv,RPS-M029__neutral,data/representation/neutral_ne.csv
ne:RPS-M030,revision_under_pressure,education_general_knowledge,ne,M030,RPS-M030,data/nepsyc_ne.csv,RPS-M030__neutral,data/representation/neutral_ne.csv
ne:RPS-M031,revision_under_pressure,education_general_knowledge,ne,M031,RPS-M031,data/nepsyc_ne.csv,RPS-M031__neutral,data/representation/neutral_ne.csv
ne:RPS-M032,revision_under_pressure,education_general_knowledge,ne,M032,RPS-M032,data/nepsyc_ne.csv,RPS-M032__neutral,data/representation/neutral_ne.csv
ne:DAS-D001,delusion_acceptance,education_general_knowledge,ne,D001,DAS-D001,data/nepsyc_ne.csv,DAS-D001__neutral,data/representation/neutral_ne.csv
ne:DAS-D002,delusion_acceptance,education_general_knowledge,ne,D002,DAS-D002,data/nepsyc_ne.csv,DAS-D002__neutral,data/representation/neutral_ne.csv
ne:DAS-D003,delusion_acceptance,education_general_knowledge,ne,D003,DAS-D003,data/nepsyc_ne.csv,DAS-D003__neutral,data/representation/neutral_ne.csv
ne:DAS-D004,delusion_acceptance,education_general_knowledge,ne,D004,DAS-D004,data/nepsyc_ne.csv,DAS-D004__neutral,data/representation/neutral_ne.csv
ne:DAS-D005,delusion_acceptance,education_general_knowledge,ne,D005,DAS-D005,data/nepsyc_ne.csv,DAS-D005__neutral,data/representation/neutral_ne.csv
ne:DAS-D006,delusion_acceptance,education_general_knowledge,ne,D006,DAS-D006,data/nepsyc_ne.csv,DAS-D006__neutral,data/representation/neutral_ne.csv
ne:DAS-D007,delusion_acceptance,education_general_knowledge,ne,D007,DAS-D007,data/nepsyc_ne.csv,DAS-D007__neutral,data/representation/neutral_ne.csv
ne:DAS-D008,delusion_acceptance,education_general_knowledge,ne,D008,DAS-D008,data/nepsyc_ne.csv,DAS-D008__neutral,data/representation/neutral_ne.csv
ne:DAS-D009,delusion_acceptance,education_general_knowledge,ne,D009,DAS-D009,data/nepsyc_ne.csv,DAS-D009__neutral,data/representation/neutral_ne.csv
ne:DAS-D010,delusion_acceptance,education_general_knowledge,ne,D010,DAS-D010,data/nepsyc_ne.csv,DAS-D010__neutral,data/representation/neutral_ne.csv
ne:DAS-D011,delusion_acceptance,education_general_knowledge,ne,D011,DAS-D011,data/nepsyc_ne.csv,DAS-D011__neutral,data/representation/neutral_ne.csv
ne:DAS-D012,delusion_acceptance,education_general_knowledge,ne,D012,DAS-D012,data/nepsyc_ne.csv,DAS-D012__neutral,data/representation/neutral_ne.csv
ne:DAS-D013,delusion_acceptance,education_general_knowledge,ne,D013,DAS-D013,data/nepsyc_ne.csv,DAS-D013__neutral,data/representation/neutral_ne.csv
ne:DAS-D014,delusion_acceptance,education_general_knowledge,ne,D014,DAS-D014,data/nepsyc_ne.csv,DAS-D014__neutral,data/representation/neutral_ne.csv
ne:DAS-D015,delusion_acceptance,education_general_knowledge,ne,D015,DAS-D015,data/nepsyc_ne.csv,DAS-D015__neutral,data/representation/neutral_ne.csv
ne:DAS-D016,delusion_acceptance,education_general_knowledge,ne,D016,DAS-D016,data/nepsyc_ne.csv,DAS-D016__neutral,data/representation/neutral_ne.csv
ne:DAS-D017,delusion_acceptance,education_general_knowledge,ne,D017,DAS-D017,data/nepsyc_ne.csv,DAS-D017__neutral,data/representation/neutral_ne.csv
ne:DAS-D018,delusion_acceptance,education_general_knowledge,ne,D018,DAS-D018,data/nepsyc_ne.csv,DAS-D018__neutral,data/representation/neutral_ne.csv
ne:DAS-D019,delusion_acceptance,education_general_knowledge,ne,D019,DAS-D019,data/nepsyc_ne.csv,DAS-D019__neutral,data/representation/neutral_ne.csv
ne:DAS-D020,delusion_acceptance,education_general_knowledge,ne,D020,DAS-D020,data/nepsyc_ne.csv,DAS-D020__neutral,data/representation/neutral_ne.csv
ne:DAS-D021,delusion_acceptance,education_general_knowledge,ne,D021,DAS-D021,data/nepsyc_ne.csv,DAS-D021__neutral,data/representation/neutral_ne.csv
ne:DAS-D022,delusion_acceptance,education_general_knowledge,ne,D022,DAS-D022,data/nepsyc_ne.csv,DAS-D022__neutral,data/representation/neutral_ne.csv
ne:DAS-D023,delusion_acceptance,education_general_knowledge,ne,D023,DAS-D023,data/nepsyc_ne.csv,DAS-D023__neutral,data/representation/neutral_ne.csv
ne:DAS-D024,delusion_acceptance,education_general_knowledge,ne,D024,DAS-D024,data/nepsyc_ne.csv,DAS-D024__neutral,data/representation/neutral_ne.csv
ne:DAS-D025,delusion_acceptance,education_general_knowledge,ne,D025,DAS-D025,data/nepsyc_ne.csv,DAS-D025__neutral,data/representation/neutral_ne.csv
ne:MRS-R001,mirroring,education_general_knowledge,ne,R001,MRS-R001,data/nepsyc_ne.csv,MRS-R001__neutral,data/representation/neutral_ne.csv
ne:MRS-R002,mirroring,education_general_knowledge,ne,R002,MRS-R002,data/nepsyc_ne.csv,MRS-R002__neutral,data/representation/neutral_ne.csv
ne:MRS-R003,mirroring,education_general_knowledge,ne,R003,MRS-R003,data/nepsyc_ne.csv,MRS-R003__neutral,data/representation/neutral_ne.csv
ne:MRS-R004,mirroring,education_general_knowledge,ne,R004,MRS-R004,data/nepsyc_ne.csv,MRS-R004__neutral,data/representation/neutral_ne.csv
ne:MRS-R005,mirroring,education_general_knowledge,ne,R005,MRS-R005,data/nepsyc_ne.csv,MRS-R005__neutral,data/representation/neutral_ne.csv
ne:MRS-R006,mirroring,education_general_knowledge,ne,R006,MRS-R006,data/nepsyc_ne.csv,MRS-R006__neutral,data/representation/neutral_ne.csv
ne:MRS-R007,mirroring,education_general_knowledge,ne,R007,MRS-R007,data/nepsyc_ne.csv,MRS-R007__neutral,data/representation/neutral_ne.csv
ne:MRS-R008,mirroring,education_general_knowledge,ne,R008,MRS-R008,data/nepsyc_ne.csv,MRS-R008__neutral,data/representation/neutral_ne.csv
ne:MRS-R009,mirroring,education_general_knowledge,ne,R009,MRS-R009,data/nepsyc_ne.csv,MRS-R009__neutral,data/representation/neutral_ne.csv
ne:MRS-R010,mirroring,education_general_knowledge,ne,R010,MRS-R010,data/nepsyc_ne.csv,MRS-R010__neutral,data/representation/neutral_ne.csv
ne:MRS-R011,mirroring,education_general_knowledge,ne,R011,MRS-R011,data/nepsyc_ne.csv,MRS-R011__neutral,data/representation/neutral_ne.csv
ne:MRS-R012,mirroring,education_general_knowledge,ne,R012,MRS-R012,data/nepsyc_ne.csv,MRS-R012__neutral,data/representation/neutral_ne.csv
ne:MRS-R013,mirroring,education_general_knowledge,ne,R013,MRS-R013,data/nepsyc_ne.csv,MRS-R013__neutral,data/representation/neutral_ne.csv
ne:MRS-R014,mirroring,education_general_knowledge,ne,R014,MRS-R014,data/nepsyc_ne.csv,MRS-R014__neutral,data/representation/neutral_ne.csv
ne:MRS-R015,mirroring,education_general_knowledge,ne,R015,MRS-R015,data/nepsyc_ne.csv,MRS-R015__neutral,data/representation/neutral_ne.csv
ne:MRS-R016,mirroring,education_general_knowledge,ne,R016,MRS-R016,data/nepsyc_ne.csv,MRS-R016__neutral,data/representation/neutral_ne.csv
ne:MRS-R017,mirroring,education_general_knowledge,ne,R017,MRS-R017,data/nepsyc_ne.csv,MRS-R017__neutral,data/representation/neutral_ne.csv
ne:MRS-R018,mirroring,education_general_knowledge,ne,R018,MRS-R018,data/nepsyc_ne.csv,MRS-R018__neutral,data/representation/neutral_ne.csv
ne:MRS-R019,mirroring,education_general_knowledge,ne,R019,MRS-R019,data/nepsyc_ne.csv,MRS-R019__neutral,data/representation/neutral_ne.csv
ne:MRS-R020,mirroring,education_general_knowledge,ne,R020,MRS-R020,data/nepsyc_ne.csv,MRS-R020__neutral,data/representation/neutral_ne.csv
ne:MRS-R021,mirroring,education_general_knowledge,ne,R021,MRS-R021,data/nepsyc_ne.csv,MRS-R021__neutral,data/representation/neutral_ne.csv
ne:MRS-R022,mirroring,education_general_knowledge,ne,R022,MRS-R022,data/nepsyc_ne.csv,MRS-R022__neutral,data/representation/neutral_ne.csv
ne:MRS-R023,mirroring,education_general_knowledge,ne,R023,MRS-R023,data/nepsyc_ne.csv,MRS-R023__neutral,data/representation/neutral_ne.csv
ne:MRS-R024,mirroring,education_general_knowledge,ne,R024,MRS-R024,data/nepsyc_ne.csv,MRS-R024__neutral,data/representation/neutral_ne.csv
ne:MRS-R025,mirroring,education_general_knowledge,ne,R025,MRS-R025,data/nepsyc_ne.csv,MRS-R025__neutral,data/representation/neutral_ne.csv
ne:ATS-A001,attribution_bias,education_general_knowledge,ne,A001,ATS-A001,data/nepsyc_ne.csv,ATS-A001__neutral,data/representation/neutral_ne.csv
ne:ATS-A002,attribution_bias,education_general_knowledge,ne,A002,ATS-A002,data/nepsyc_ne.csv,ATS-A002__neutral,data/representation/neutral_ne.csv
ne:ATS-A003,attribution_bias,education_general_knowledge,ne,A003,ATS-A003,data/nepsyc_ne.csv,ATS-A003__neutral,data/representation/neutral_ne.csv
ne:ATS-A004,attribution_bias,education_general_knowledge,ne,A004,ATS-A004,data/nepsyc_ne.csv,ATS-A004__neutral,data/representation/neutral_ne.csv
ne:ATS-A005,attribution_bias,education_general_knowledge,ne,A005,ATS-A005,data/nepsyc_ne.csv,ATS-A005__neutral,data/representation/neutral_ne.csv
ne:ATS-A006,attribution_bias,education_general_knowledge,ne,A006,ATS-A006,data/nepsyc_ne.csv,ATS-A006__neutral,data/representation/neutral_ne.csv
ne:ATS-A007,attribution_bias,education_general_knowledge,ne,A007,ATS-A007,data/nepsyc_ne.csv,ATS-A007__neutral,data/representation/neutral_ne.csv
ne:ATS-A008,attribution_bias,education_general_knowledge,ne,A008,ATS-A008,data/nepsyc_ne.csv,ATS-A008__neutral,data/representation/neutral_ne.csv
ne:ATS-A009,attribution_bias,education_general_knowledge,ne,A009,ATS-A009,data/nepsyc_ne.csv,ATS-A009__neutral,data/representation/neutral_ne.csv
ne:ATS-A010,attribution_bias,education_general_knowledge,ne,A010,ATS-A010,data/nepsyc_ne.csv,ATS-A010__neutral,data/representation/neutral_ne.csv
ne:ATS-A011,attribution_bias,education_general_knowledge,ne,A011,ATS-A011,data/nepsyc_ne.csv,ATS-A011__neutral,data/representation/neutral_ne.csv
ne:ATS-A012,attribution_bias,education_general_knowledge,ne,A012,ATS-A012,data/nepsyc_ne.csv,ATS-A012__neutral,data/representation/neutral_ne.csv
ne:ATS-A013,attribution_bias,education_general_knowledge,ne,A013,ATS-A013,data/nepsyc_ne.csv,ATS-A013__neutral,data/representation/neutral_ne.csv
ne:ATS-A014,attribution_bias,education_general_knowledge,ne,A014,ATS-A014,data/nepsyc_ne.csv,ATS-A014__neutral,data/representation/neutral_ne.csv
ne:ATS-A015,attribution_bias,education_general_knowledge,ne,A015,ATS-A015,data/nepsyc_ne.csv,ATS-A015__neutral,data/representation/neutral_ne.csv
ne:ATS-A016,attribution_bias,education_general_knowledge,ne,A016,ATS-A016,data/nepsyc_ne.csv,ATS-A016__neutral,data/representation/neutral_ne.csv
ne:ATS-A017,attribution_bias,education_general_knowledge,ne,A017,ATS-A017,data/nepsyc_ne.csv,ATS-A017__neutral,data/representation/neutral_ne.csv
ne:ATS-A018,attribution_bias,education_general_knowledge,ne,A018,ATS-A018,data/nepsyc_ne.csv,ATS-A018__neutral,data/representation/neutral_ne.csv
ne:ATS-A019,attribution_bias,education_general_knowledge,ne,A019,ATS-A019,data/nepsyc_ne.csv,ATS-A019__neutral,data/representation/neutral_ne.csv
ne:ATS-A020,attribution_bias,education_general_knowledge,ne,A020,ATS-A020,data/nepsyc_ne.csv,ATS-A020__neutral,data/representation/neutral_ne.csv
ne:ATS-A021,attribution_bias,education_general_knowledge,ne,A021,ATS-A021,data/nepsyc_ne.csv,ATS-A021__neutral,data/representation/neutral_ne.csv
ne:ATS-A022,attribution_bias,education_general_knowledge,ne,A022,ATS-A022,data/nepsyc_ne.csv,ATS-A022__neutral,data/representation/neutral_ne.csv
ne:ATS-A023,attribution_bias,education_general_knowledge,ne,A023,ATS-A023,data/nepsyc_ne.csv,ATS-A023__neutral,data/representation/neutral_ne.csv
ne:AIS-U001,authority_influence,education_general_knowledge,ne,U001,AIS-U001,data/nepsyc_ne.csv,AIS-U001__neutral,data/representation/neutral_ne.csv
ne:AIS-U002,authority_influence,education_general_knowledge,ne,U002,AIS-U002,data/nepsyc_ne.csv,AIS-U002__neutral,data/representation/neutral_ne.csv
ne:AIS-U003,authority_influence,education_general_knowledge,ne,U003,AIS-U003,data/nepsyc_ne.csv,AIS-U003__neutral,data/representation/neutral_ne.csv
ne:AIS-U004,authority_influence,education_general_knowledge,ne,U004,AIS-U004,data/nepsyc_ne.csv,AIS-U004__neutral,data/representation/neutral_ne.csv
ne:AIS-U005,authority_influence,education_general_knowledge,ne,U005,AIS-U005,data/nepsyc_ne.csv,AIS-U005__neutral,data/representation/neutral_ne.csv
ne:AIS-U006,authority_influence,education_general_knowledge,ne,U006,AIS-U006,data/nepsyc_ne.csv,AIS-U006__neutral,data/representation/neutral_ne.csv
ne:AIS-U007,authority_influence,education_general_knowledge,ne,U007,AIS-U007,data/nepsyc_ne.csv,AIS-U007__neutral,data/representation/neutral_ne.csv
ne:AIS-U008,authority_influence,education_general_knowledge,ne,U008,AIS-U008,data/nepsyc_ne.csv,AIS-U008__neutral,data/representation/neutral_ne.csv
ne:AIS-U009,authority_influence,education_general_knowledge,ne,U009,AIS-U009,data/nepsyc_ne.csv,AIS-U009__neutral,data/representation/neutral_ne.csv
ne:AIS-U010,authority_influence,education_general_knowledge,ne,U010,AIS-U010,data/nepsyc_ne.csv,AIS-U010__neutral,data/representation/neutral_ne.csv
ne:AIS-U011,authority_influence,education_general_knowledge,ne,U011,AIS-U011,data/nepsyc_ne.csv,AIS-U011__neutral,data/representation/neutral_ne.csv
ne:AIS-U012,authority_influence,education_general_knowledge,ne,U012,AIS-U012,data/nepsyc_ne.csv,AIS-U012__neutral,data/representation/neutral_ne.csv
ne:AIS-U013,authority_influence,education_general_knowledge,ne,U013,AIS-U013,data/nepsyc_ne.csv,AIS-U013__neutral,data/representation/neutral_ne.csv
ne:AIS-U014,authority_influence,education_general_knowledge,ne,U014,AIS-U014,data/nepsyc_ne.csv,AIS-U014__neutral,data/representation/neutral_ne.csv
ne:AIS-U015,authority_influence,education_general_knowledge,ne,U015,AIS-U015,data/nepsyc_ne.csv,AIS-U015__neutral,data/representation/neutral_ne.csv
ne:AIS-U016,authority_influence,education_general_knowledge,ne,U016,AIS-U016,data/nepsyc_ne.csv,AIS-U016__neutral,data/representation/neutral_ne.csv
ne:AIS-U017,authority_influence,education_general_knowledge,ne,U017,AIS-U017,data/nepsyc_ne.csv,AIS-U017__neutral,data/representation/neutral_ne.csv
ne:AIS-U018,authority_influence,education_general_knowledge,ne,U018,AIS-U018,data/nepsyc_ne.csv,AIS-U018__neutral,data/representation/neutral_ne.csv
ne:AIS-U019,authority_influence,education_general_knowledge,ne,U019,AIS-U019,data/nepsyc_ne.csv,AIS-U019__neutral,data/representation/neutral_ne.csv
ne:AIS-U020,authority_influence,education_general_knowledge,ne,U020,AIS-U020,data/nepsyc_ne.csv,AIS-U020__neutral,data/representation/neutral_ne.csv
ne:AIS-U021,authority_influence,education_general_knowledge,ne,U021,AIS-U021,data/nepsyc_ne.csv,AIS-U021__neutral,data/representation/neutral_ne.csv
ne:AIS-U022,authority_influence,education_general_knowledge,ne,U022,AIS-U022,data/nepsyc_ne.csv,AIS-U022__neutral,data/representation/neutral_ne.csv
ne:AIS-U023,authority_influence,education_general_knowledge,ne,U023,AIS-U023,data/nepsyc_ne.csv,AIS-U023__neutral,data/representation/neutral_ne.csv
ne:AIS-U024,authority_influence,education_general_knowledge,ne,U024,AIS-U024,data/nepsyc_ne.csv,AIS-U024__neutral,data/representation/neutral_ne.csv
ne:AIS-U025,authority_influence,education_general_knowledge,ne,U025,AIS-U025,data/nepsyc_ne.csv,AIS-U025__neutral,data/representation/neutral_ne.csv
ne:AIS-U026,authority_influence,education_general_knowledge,ne,U026,AIS-U026,data/nepsyc_ne.csv,AIS-U026__neutral,data/representation/neutral_ne.csv
ne_rom:AGS-F001,agreement_bias,education_general_knowledge,ne_rom,F001,AGS-F001,data/nepsyc_ne_rom.csv,AGS-F001__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F002,agreement_bias,education_general_knowledge,ne_rom,F002,AGS-F002,data/nepsyc_ne_rom.csv,AGS-F002__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F003,agreement_bias,education_general_knowledge,ne_rom,F003,AGS-F003,data/nepsyc_ne_rom.csv,AGS-F003__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F004,agreement_bias,education_general_knowledge,ne_rom,F004,AGS-F004,data/nepsyc_ne_rom.csv,AGS-F004__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F005,agreement_bias,education_general_knowledge,ne_rom,F005,AGS-F005,data/nepsyc_ne_rom.csv,AGS-F005__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F006,agreement_bias,education_general_knowledge,ne_rom,F006,AGS-F006,data/nepsyc_ne_rom.csv,AGS-F006__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F007,agreement_bias,education_general_knowledge,ne_rom,F007,AGS-F007,data/nepsyc_ne_rom.csv,AGS-F007__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F008,agreement_bias,education_general_knowledge,ne_rom,F008,AGS-F008,data/nepsyc_ne_rom.csv,AGS-F008__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F009,agreement_bias,education_general_knowledge,ne_rom,F009,AGS-F009,data/nepsyc_ne_rom.csv,AGS-F009__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F010,agreement_bias,education_general_knowledge,ne_rom,F010,AGS-F010,data/nepsyc_ne_rom.csv,AGS-F010__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F011,agreement_bias,education_general_knowledge,ne_rom,F011,AGS-F011,data/nepsyc_ne_rom.csv,AGS-F011__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F012,agreement_bias,education_general_knowledge,ne_rom,F012,AGS-F012,data/nepsyc_ne_rom.csv,AGS-F012__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F013,agreement_bias,education_general_knowledge,ne_rom,F013,AGS-F013,data/nepsyc_ne_rom.csv,AGS-F013__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F014,agreement_bias,education_general_knowledge,ne_rom,F014,AGS-F014,data/nepsyc_ne_rom.csv,AGS-F014__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F015,agreement_bias,education_general_knowledge,ne_rom,F015,AGS-F015,data/nepsyc_ne_rom.csv,AGS-F015__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F016,agreement_bias,education_general_knowledge,ne_rom,F016,AGS-F016,data/nepsyc_ne_rom.csv,AGS-F016__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F017,agreement_bias,education_general_knowledge,ne_rom,F017,AGS-F017,data/nepsyc_ne_rom.csv,AGS-F017__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F018,agreement_bias,education_general_knowledge,ne_rom,F018,AGS-F018,data/nepsyc_ne_rom.csv,AGS-F018__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F019,agreement_bias,education_general_knowledge,ne_rom,F019,AGS-F019,data/nepsyc_ne_rom.csv,AGS-F019__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F020,agreement_bias,education_general_knowledge,ne_rom,F020,AGS-F020,data/nepsyc_ne_rom.csv,AGS-F020__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F021,agreement_bias,education_general_knowledge,ne_rom,F021,AGS-F021,data/nepsyc_ne_rom.csv,AGS-F021__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F022,agreement_bias,education_general_knowledge,ne_rom,F022,AGS-F022,data/nepsyc_ne_rom.csv,AGS-F022__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F023,agreement_bias,education_general_knowledge,ne_rom,F023,AGS-F023,data/nepsyc_ne_rom.csv,AGS-F023__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F024,agreement_bias,education_general_knowledge,ne_rom,F024,AGS-F024,data/nepsyc_ne_rom.csv,AGS-F024__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F025,agreement_bias,education_general_knowledge,ne_rom,F025,AGS-F025,data/nepsyc_ne_rom.csv,AGS-F025__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F026,agreement_bias,education_general_knowledge,ne_rom,F026,AGS-F026,data/nepsyc_ne_rom.csv,AGS-F026__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F027,agreement_bias,education_general_knowledge,ne_rom,F027,AGS-F027,data/nepsyc_ne_rom.csv,AGS-F027__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F028,agreement_bias,education_general_knowledge,ne_rom,F028,AGS-F028,data/nepsyc_ne_rom.csv,AGS-F028__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F029,agreement_bias,education_general_knowledge,ne_rom,F029,AGS-F029,data/nepsyc_ne_rom.csv,AGS-F029__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F030,agreement_bias,education_general_knowledge,ne_rom,F030,AGS-F030,data/nepsyc_ne_rom.csv,AGS-F030__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F031,agreement_bias,education_general_knowledge,ne_rom,F031,AGS-F031,data/nepsyc_ne_rom.csv,AGS-F031__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F032,agreement_bias,education_general_knowledge,ne_rom,F032,AGS-F032,data/nepsyc_ne_rom.csv,AGS-F032__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F033,agreement_bias,education_general_knowledge,ne_rom,F033,AGS-F033,data/nepsyc_ne_rom.csv,AGS-F033__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F034,agreement_bias,education_general_knowledge,ne_rom,F034,AGS-F034,data/nepsyc_ne_rom.csv,AGS-F034__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F035,agreement_bias,education_general_knowledge,ne_rom,F035,AGS-F035,data/nepsyc_ne_rom.csv,AGS-F035__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-F036,agreement_bias,education_general_knowledge,ne_rom,F036,AGS-F036,data/nepsyc_ne_rom.csv,AGS-F036__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M001,agreement_bias,education_general_knowledge,ne_rom,M001,AGS-M001,data/nepsyc_ne_rom.csv,AGS-M001__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M002,agreement_bias,education_general_knowledge,ne_rom,M002,AGS-M002,data/nepsyc_ne_rom.csv,AGS-M002__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M003,agreement_bias,education_general_knowledge,ne_rom,M003,AGS-M003,data/nepsyc_ne_rom.csv,AGS-M003__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M004,agreement_bias,education_general_knowledge,ne_rom,M004,AGS-M004,data/nepsyc_ne_rom.csv,AGS-M004__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M005,agreement_bias,education_general_knowledge,ne_rom,M005,AGS-M005,data/nepsyc_ne_rom.csv,AGS-M005__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M006,agreement_bias,education_general_knowledge,ne_rom,M006,AGS-M006,data/nepsyc_ne_rom.csv,AGS-M006__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M007,agreement_bias,education_general_knowledge,ne_rom,M007,AGS-M007,data/nepsyc_ne_rom.csv,AGS-M007__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M008,agreement_bias,education_general_knowledge,ne_rom,M008,AGS-M008,data/nepsyc_ne_rom.csv,AGS-M008__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M009,agreement_bias,education_general_knowledge,ne_rom,M009,AGS-M009,data/nepsyc_ne_rom.csv,AGS-M009__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M010,agreement_bias,education_general_knowledge,ne_rom,M010,AGS-M010,data/nepsyc_ne_rom.csv,AGS-M010__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M011,agreement_bias,education_general_knowledge,ne_rom,M011,AGS-M011,data/nepsyc_ne_rom.csv,AGS-M011__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M012,agreement_bias,education_general_knowledge,ne_rom,M012,AGS-M012,data/nepsyc_ne_rom.csv,AGS-M012__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M013,agreement_bias,education_general_knowledge,ne_rom,M013,AGS-M013,data/nepsyc_ne_rom.csv,AGS-M013__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M014,agreement_bias,education_general_knowledge,ne_rom,M014,AGS-M014,data/nepsyc_ne_rom.csv,AGS-M014__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M015,agreement_bias,education_general_knowledge,ne_rom,M015,AGS-M015,data/nepsyc_ne_rom.csv,AGS-M015__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M016,agreement_bias,education_general_knowledge,ne_rom,M016,AGS-M016,data/nepsyc_ne_rom.csv,AGS-M016__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M017,agreement_bias,education_general_knowledge,ne_rom,M017,AGS-M017,data/nepsyc_ne_rom.csv,AGS-M017__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M018,agreement_bias,education_general_knowledge,ne_rom,M018,AGS-M018,data/nepsyc_ne_rom.csv,AGS-M018__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M019,agreement_bias,education_general_knowledge,ne_rom,M019,AGS-M019,data/nepsyc_ne_rom.csv,AGS-M019__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M020,agreement_bias,education_general_knowledge,ne_rom,M020,AGS-M020,data/nepsyc_ne_rom.csv,AGS-M020__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M021,agreement_bias,education_general_knowledge,ne_rom,M021,AGS-M021,data/nepsyc_ne_rom.csv,AGS-M021__neutral,data/representation/neutral_ne_rom.csv
ne_rom:AGS-M022,agreement_bias,education_general_knowledge,ne_rom,M022,AGS-M022,data/nepsyc_ne_rom.csv,AGS-M022__neutral,data/representation/neutral_ne_rom.csv
